elevation,recorder_speed,system_time,plate_color,gps_time,to_police_num,plate_num,gps_longitude,erro_type,gps_speed,operator,map_latitude,map_longitude,gps_latitude,event,direction,mileage
74,947,20181001/151106,蓝色,20181001/151103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/151305,蓝色,20181001/151303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/151705,蓝色,20181001/151703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/151917,蓝色,20181001/151903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/152105,蓝色,20181001/152103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/152305,蓝色,20181001/152303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/152505,蓝色,20181001/152503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/152705,蓝色,20181001/152703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/152931,蓝色,20181001/152903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/153110,蓝色,20181001/153103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/153305,蓝色,20181001/153303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/153519,蓝色,20181001/153503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/153705,蓝色,20181001/153703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/153921,蓝色,20181001/153903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/154106,蓝色,20181001/154103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/154305,蓝色,20181001/154303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/154505,蓝色,20181001/154503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/154705,蓝色,20181001/154703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/155028,蓝色,20181001/154903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/155105,蓝色,20181001/155103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/155305,蓝色,20181001/155303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/155633,蓝色,20181001/155503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/155705,蓝色,20181001/155703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/155908,蓝色,20181001/155903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/160105,蓝色,20181001/160103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/160317,蓝色,20181001/160303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/160505,蓝色,20181001/160503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/160705,蓝色,20181001/160703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/161105,蓝色,20181001/161103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/161306,蓝色,20181001/161303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/161509,蓝色,20181001/161503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/161705,蓝色,20181001/161703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/162105,蓝色,20181001/162103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/162305,蓝色,20181001/162303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/162505,蓝色,20181001/162503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/162706,蓝色,20181001/162703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/162905,蓝色,20181001/162903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/163231,蓝色,20181001/163103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/163305,蓝色,20181001/163303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/163505,蓝色,20181001/163503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/163907,蓝色,20181001/163703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/164106,蓝色,20181001/164103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/164305,蓝色,20181001/164303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/164706,蓝色,20181001/164703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/164906,蓝色,20181001/164903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/165113,蓝色,20181001/165103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/165306,蓝色,20181001/165303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/165506,蓝色,20181001/165503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/165706,蓝色,20181001/165703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/165921,蓝色,20181001/165903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/170106,蓝色,20181001/170103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/170306,蓝色,20181001/170303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/170505,蓝色,20181001/170503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/170705,蓝色,20181001/170703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/170909,蓝色,20181001/170903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/171106,蓝色,20181001/171103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/171306,蓝色,20181001/171303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/171532,蓝色,20181001/171503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/171805,蓝色,20181001/171703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/171906,蓝色,20181001/171903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/172106,蓝色,20181001/172103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/172306,蓝色,20181001/172303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/172505,蓝色,20181001/172503,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/172705,蓝色,20181001/172703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/173026,蓝色,20181001/172903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/173147,蓝色,20181001/173103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/173306,蓝色,20181001/173303,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/173506,蓝色,20181001/173504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/173839,蓝色,20181001/173703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/173919,蓝色,20181001/173903,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/174105,蓝色,20181001/174103,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/174306,蓝色,20181001/174304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/174506,蓝色,20181001/174504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/174706,蓝色,20181001/174703,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/174907,蓝色,20181001/174904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/175109,蓝色,20181001/175104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/175306,蓝色,20181001/175304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/175507,蓝色,20181001/175504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/175913,蓝色,20181001/175904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/180106,蓝色,20181001/180104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/180306,蓝色,20181001/180304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/180506,蓝色,20181001/180504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/180706,蓝色,20181001/180704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/180906,蓝色,20181001/180904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/181106,蓝色,20181001/181104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/181305,蓝色,20181001/181304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/181506,蓝色,20181001/181504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/181741,蓝色,20181001/181704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/181909,蓝色,20181001/181904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/182106,蓝色,20181001/182104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/182306,蓝色,20181001/182304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/182506,蓝色,20181001/182504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/182706,蓝色,20181001/182704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/182914,蓝色,20181001/182904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/183106,蓝色,20181001/183104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/183306,蓝色,20181001/183304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/183506,蓝色,20181001/183504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/183802,蓝色,20181001/183704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/183906,蓝色,20181001/183904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/184106,蓝色,20181001/184104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/184306,蓝色,20181001/184304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/184506,蓝色,20181001/184504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/184706,蓝色,20181001/184704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/184959,蓝色,20181001/184904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/185106,蓝色,20181001/185104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/185326,蓝色,20181001/185304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/185506,蓝色,20181001/185504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/185706,蓝色,20181001/185704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/185906,蓝色,20181001/185904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/190106,蓝色,20181001/190104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/190306,蓝色,20181001/190304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/190506,蓝色,20181001/190504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/190706,蓝色,20181001/190704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/190958,蓝色,20181001/190904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/191106,蓝色,20181001/191104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/191306,蓝色,20181001/191304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/191542,蓝色,20181001/191504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/191706,蓝色,20181001/191704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/191906,蓝色,20181001/191904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/192106,蓝色,20181001/192104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/192306,蓝色,20181001/192304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/192506,蓝色,20181001/192504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/192706,蓝色,20181001/192704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/192931,蓝色,20181001/192904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/193106,蓝色,20181001/193104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/193306,蓝色,20181001/193304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/193513,蓝色,20181001/193504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/193706,蓝色,20181001/193704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/193908,蓝色,20181001/193904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/194106,蓝色,20181001/194104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/194306,蓝色,20181001/194304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/194506,蓝色,20181001/194504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/194706,蓝色,20181001/194704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/194906,蓝色,20181001/194904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/195108,蓝色,20181001/195104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/195306,蓝色,20181001/195304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/195506,蓝色,20181001/195504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/195711,蓝色,20181001/195704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/195910,蓝色,20181001/195904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/200106,蓝色,20181001/200104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/200306,蓝色,20181001/200304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/200506,蓝色,20181001/200504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/200706,蓝色,20181001/200704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/200909,蓝色,20181001/200904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/201118,蓝色,20181001/201104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/201306,蓝色,20181001/201304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/201506,蓝色,20181001/201504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/201706,蓝色,20181001/201704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/201933,蓝色,20181001/201904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/202106,蓝色,20181001/202104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/202306,蓝色,20181001/202304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/202506,蓝色,20181001/202504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/202706,蓝色,20181001/202704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/202909,蓝色,20181001/202904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/203154,蓝色,20181001/203104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/203306,蓝色,20181001/203304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/203506,蓝色,20181001/203504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/203822,蓝色,20181001/203704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/203911,蓝色,20181001/203904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/204106,蓝色,20181001/204104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/204306,蓝色,20181001/204304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/204506,蓝色,20181001/204504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/204706,蓝色,20181001/204704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/204906,蓝色,20181001/204904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/205106,蓝色,20181001/205104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/205306,蓝色,20181001/205304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/205506,蓝色,20181001/205504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/205706,蓝色,20181001/205704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/205906,蓝色,20181001/205904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/210106,蓝色,20181001/210104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/210306,蓝色,20181001/210304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/210506,蓝色,20181001/210504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/210706,蓝色,20181001/210704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/210906,蓝色,20181001/210904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/211106,蓝色,20181001/211104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/211306,蓝色,20181001/211304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/211506,蓝色,20181001/211504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/211706,蓝色,20181001/211704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/211906,蓝色,20181001/211904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/212106,蓝色,20181001/212104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/212306,蓝色,20181001/212304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/212506,蓝色,20181001/212504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/212706,蓝色,20181001/212704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/212906,蓝色,20181001/212904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/213106,蓝色,20181001/213104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/213306,蓝色,20181001/213304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/213506,蓝色,20181001/213504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/213706,蓝色,20181001/213704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/213906,蓝色,20181001/213904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/214106,蓝色,20181001/214104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/214306,蓝色,20181001/214304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/214506,蓝色,20181001/214504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/214706,蓝色,20181001/214704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/214906,蓝色,20181001/214904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/215110,蓝色,20181001/215104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/215306,蓝色,20181001/215304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/215506,蓝色,20181001/215504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/215706,蓝色,20181001/215704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/215906,蓝色,20181001/215904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/220106,蓝色,20181001/220104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/220306,蓝色,20181001/220304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/220506,蓝色,20181001/220504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/220706,蓝色,20181001/220704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/220906,蓝色,20181001/220904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/221106,蓝色,20181001/221104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/221306,蓝色,20181001/221304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/221507,蓝色,20181001/221504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/221706,蓝色,20181001/221704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/221906,蓝色,20181001/221904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/222106,蓝色,20181001/222104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/222306,蓝色,20181001/222304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/222506,蓝色,20181001/222504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/222706,蓝色,20181001/222704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/222906,蓝色,20181001/222904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/223106,蓝色,20181001/223104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/223306,蓝色,20181001/223304,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/223506,蓝色,20181001/223504,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/223706,蓝色,20181001/223704,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/223906,蓝色,20181001/223904,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
74,947,20181001/224106,蓝色,20181001/224104,,粤AD43R1,68443358,0,0,44030063,13676869,68446447,13678449,5,332,63259
