name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,28707,2695093892,traffic_signals,,signal,,,,113.8233158,22.677523,,,
,28708,9384901130,,,,,,,113.8818178,22.577376,,,
,28709,2282049838,,,,,,,114.287874,22.7258416,,,
,28710,9020405316,,,,,,,114.3391532,22.6944723,,,
,28711,9020405244,,,,,,,114.3389868,22.6939659,,,
,28712,9020405307,,,,,,,114.3389578,22.6938646,,,
,28713,9020401115,,,,,,,114.3379127,22.6919623,,,
,28714,9020405232,,,,,,,114.3377262,22.6915584,,,
,28715,9020405309,,,,,,,114.3386331,22.6942611,,,
,28716,9020405263,,,,,,,114.3381659,22.6919586,,,
,28717,9020405328,,,,,,,114.3388567,22.6931186,,,
,28718,9020405308,,,,,,,114.3390687,22.6937669,,,
,28719,9020405247,,,,,,,114.3390998,22.6938599,,,
,28720,9020405286,,,,,,,114.3398666,22.6958521,,,
,28721,7092401179,traffic_signals,,signal,,,,114.3367945,22.6902389,,,
,28722,9020405278,,,,,,,114.3372929,22.6905958,,,
,28723,9020405274,,,,,,,114.3379323,22.6914813,,,
,28724,1305742485,,,,,,,114.3399463,22.6960972,,,
,28725,9020405431,,,,,,,114.3415141,22.6988573,,,
,28726,1305742450,,,,,,,114.3459498,22.7072535,,,
,28727,9020405401,,,,,,,114.3472915,22.7109773,,,
,28728,9020405427,,,,,,,114.3485618,22.7153897,,,
,28729,1305742499,,,,,,,114.3503525,22.7186777,,,
,28730,1305742478,traffic_signals,,signal,,,,114.3508108,22.7193932,,,
,28731,3207727496,traffic_signals,,signal,,,,114.3490376,22.7171437,,,
,28732,3207727485,,,,,,,114.3486086,22.7165417,,,
,28733,9020405426,,,,,,,114.3478891,22.7145977,,,
,28734,9020405402,,,,,,,114.3468514,22.7110781,,,
,28735,9020405405,,,,,,,114.3467393,22.7106683,,,
,28736,9020405399,,,,,,,114.345759,22.7071689,,,
,28737,9020405403,,,,,,,114.3468394,22.7110341,,,
