name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,9344,1375287369,,,,,,,-8.3628496,41.2206819,,,
,9345,1375290516,,,,,,,-8.3634409,41.2202768,,,
,9346,3791306395,,,,,,,-8.3666292,41.2158362,,,
,9347,5844077005,,,,,,,-8.366138,41.2186763,,,
,9348,1375290513,,,,,,,-8.3639648,41.2203007,,,
,9349,1375446445,,,,,,,-8.4031014,41.1937455,,,
,9350,2334851750,,,,,,,-8.4029607,41.1914383,,,
,9351,2334851747,,,,,,,-8.4030577,41.1912668,,,
,9352,7031799010,,,,,,,-8.6171607,40.9466695,,,
,9353,1375806742,,,,,,,-8.6210384,40.9454772,,,
,9354,1243741140,,,,,,,-8.407364,41.2196762,,,
,9355,2441454962,,,,,,,-8.3884911,41.2148488,,,
,9356,6583721599,,,,,,,-8.3830477,41.204039,,,
,9357,1376046811,,,,,,,-8.3830385,41.2041723,,,
,9358,921257704,,,,,,,-8.6031407,40.9020201,,,
,9359,1379333531,,,,,,,-8.6025416,40.9022907,,,
,9360,6247248362,,,,,,,-8.6016095,40.9022547,,,
,9361,1379333937,,,,,,,-8.5957474,40.9044219,,,
,9362,1228964034,,,,,,,-8.4824565,40.9492419,,,
,9363,1380868728,,,,,,,-8.482733,40.9488696,,,
,9364,1380994382,,,,,,,-8.4635635,40.9398293,,,
,9365,1231438523,,,,,,,-8.3130563,41.0354056,,,
,9366,1382596253,,,,,,,-8.4935313,41.1378092,,,
,9367,8942310847,,,,,,,-8.4847738,41.140332,,,
,9368,1735273619,,,,,,,-8.4709494,41.1407194,,,
,9369,413696395,,,,,,,-8.5067775,41.1519121,,,
,9370,1383970153,,,,,,,-8.493175,41.130401,,,
,9371,1383970142,,,,,,,-8.4934294,41.1307124,,,
,9372,413696188,,,,,,,-8.4563317,41.1322256,,,
,9373,1210879546,,,,,,,-8.4377851,41.1287953,,,
,9374,1553103353,,,,,,,-8.5043258,41.1493761,,,
,9375,1388197653,,,,,,,-8.4982112,41.1393677,,,
,9376,1384861041,,,,,,,-8.4977027,41.1358731,,,
,9377,1383974773,crossing,,,,,,-8.5052995,41.1495357,,,
,9378,3846228178,,,,,,,-8.5046309,41.1491338,,,
,9379,1211069798,,,,,,,-8.3872144,41.1446199,,,
,9380,1385361698,,,,,,,-8.3896566,41.143709,,,
,9381,1385361686,,,,,,,-8.3988518,41.1534217,,,
,9382,1386439497,,,,,,,-8.390205,41.1433554,,,
,9383,1385905752,,,,,,,-8.3976862,41.1524199,,,
,9384,285944799,,,,,,,-8.6183557,41.1480661,,,
,9385,1386063701,,,,,,,-8.6188143,41.1480447,,,
,9386,1386051854,,,,,,,-8.613128,41.1482774,,,
,9387,2378366860,traffic_signals,,signal,,,,-8.6143333,41.1483285,,,
,9388,1386051842,,,,,,,-8.614397,41.1482599,,,
,9389,2065726851,,,,,,,-8.4114808,41.1260749,,,
,9390,1386439482,,,,,,,-8.4105687,41.1231754,,,
,9391,324176527,,,,,,,-8.397416,41.1384227,,,
,9392,1386439571,,,,,,,-8.4078132,41.1200679,,,
,9393,1386557846,,,,,,,-8.390025,41.1357594,,,
,9394,1385906353,,,,,,,-8.3923626,41.1391904,,,
,9395,1397497304,,,,,,,-8.3918958,41.1417656,,,
,9396,1385361678,,,,,,,-8.3921819,41.1394521,,,
,9397,1386439433,,,,,,,-8.390684,41.1430537,,,
,9398,1165604056,,,,,,,-8.5983697,41.1655202,,,
,9399,1387283703,,,,,,,-8.5986056,41.1655463,,,
,9400,412525204,,,,,,,-8.589153,41.1640213,,,
,9401,1387318469,,,,,,,-8.386644,41.1729479,,,
,9402,1387337235,,,,,,,-8.4586106,41.1823135,,,
,9403,1076735328,,,,,,,-8.4590038,41.1820309,,,
,9404,1076735224,,,,,,,-8.4592513,41.1825462,,,
,9405,2334851623,,,,,,,-8.4484932,41.1756275,,,
,9406,1387342658,,,,,,,-8.4375197,41.1635757,,,
,9407,1387342786,,,,,,,-8.4373417,41.1638747,,,
,9408,1387342654,,,,,,,-8.4397118,41.1634627,,,
,9409,1387342661,traffic_signals,,signal,,,,-8.4347981,41.1663038,,,
,9410,1387342690,,,,,,,-8.4647211,41.1623719,,,
,9411,1387342780,,,,,,,-8.4643697,41.1550678,,,
,9412,1387346744,,,,,,,-8.4686475,41.1705978,,,
,9413,1387346764,,,,,,,-8.4687442,41.170458,,,
,9414,1556034274,,,,,,,-8.4677257,41.1682682,,,
,9415,1211061231,,,,,,,-8.3966458,41.1532118,,,
,9416,2667888460,,,,,,,-8.3971662,41.1557263,,,
,9417,2667888465,,,,,,,-8.39715,41.1558296,,,
,9418,2667888456,,,,,,,-8.3967172,41.1560234,,,
,9419,1212392080,,,,,,,-8.3934394,41.1580753,,,
,9420,1389528041,,,,,,,-8.5900492,41.1803275,,,
,9421,3573222252,,,,,,,-8.590367,41.1831307,,,
,9422,1390098669,,,,,,,-8.4347129,41.150148,,,
,9423,1387342797,,,,,,,-8.4438567,41.1507787,,,
,9424,1390098453,,,,,,,-8.4317032,41.1494655,,,
,9425,1390098600,,,,,,,-8.4242157,41.1497972,,,
,9426,1390099369,,,,,,,-8.4039825,41.1526461,,,
,9427,1211047214,,,,,,,-8.4136348,41.1551379,,,
,9428,1390100391,,,,,,,-8.4135206,41.1551051,,,
,9429,1386439374,,,,,,,-8.3899631,41.1453702,,,
,9430,1390097450,,,,,,,-8.3898736,41.1454843,,,
,9431,1211069864,,,,,,,-8.3897081,41.1455603,,,
,9432,1384928221,,,,,,,-8.4258514,41.1615052,,,
,9433,1384928001,,,,,,,-8.4260123,41.1618171,,,
,9434,324176841,,,,,,,-8.4048945,41.1520222,,,
,9435,1211047299,,,,,,,-8.4114763,41.1537948,,,
,9436,1385949062,,,,,,,-8.4197893,41.1523984,,,
,9437,1211047305,,,,,,,-8.4175825,41.1508841,,,
,9438,1382334108,,,,,,,-8.5977635,41.2174615,,,
,9439,1391651296,,,,,,,-8.5995046,41.2173537,,,
,9440,1391962767,,,,,,,-8.5199794,41.128732,,,
,9441,1391962837,,,,,,,-8.5153006,41.1279705,,,
,9442,1391962811,,,,,,,-8.5201147,41.1288111,,,
,9443,1391962759,,,,,,,-8.5202223,41.1287291,,,
,9444,1391962792,,,,,,,-8.5237652,41.1291005,,,
,9445,1556201053,,,,,,,-8.5150121,41.1277937,,,
,9446,1392657619,,,,,,,-8.5247767,41.1238481,,,
,9447,1392657753,,,,,,,-8.5247773,41.1236921,,,
,9448,1392657667,,,,,,,-8.524691,41.1238133,,,
,9449,1392668332,,,,,,,-8.5107068,41.1172442,,,
,9450,920226279,,,,,,,-8.5063416,41.1147044,,,
,9451,1392668331,,,,,,,-8.5108493,41.1173657,,,
,9452,920226004,,,,,,,-8.5148372,41.1270063,,,
,9453,1392668375,,,,,,,-8.5107872,41.1173779,,,
,9454,1392668325,,,,,,,-8.510826,41.117215,,,
,9455,1392694391,,,,,,,-8.5321664,41.1072875,,,
,9456,1392694412,,,,,,,-8.5317921,41.1072143,,,
,9457,1392694388,,,,,,,-8.5286178,41.1082907,,,
Gondomar Este / Valongo,9458,1523768131,motorway_junction,,,,,,-8.5214946,41.1315374,,,
,9459,1523769660,,,,,,,-8.5182717,41.1337672,,,
,9460,3846224910,,,,,,,-8.5309038,41.1315786,,,
,9461,1393293167,,,,,,,-8.5226966,41.131125,,,
,9462,1393866633,,,,,,,-8.5864456,41.1489512,,,
,9463,1842003012,,,,,,,-8.5880469,41.1493729,,,
,9464,1393975079,,,,,,,-8.5227506,41.1312399,,,
,9465,112624423,,,,,,,-8.5355184,41.1339431,,,
Gondomar / Hospital,9466,1393975114,motorway_junction,,,,,,-8.5353976,41.1340234,,,
,9467,1394001830,,,,,,,-8.5219255,41.1107081,,,
,9468,920226193,,,,,,,-8.524406,41.1193406,,,
,9469,1394056223,,,,,,,-8.5239087,41.1198207,,,
,9470,1394056207,,,,,,,-8.5236989,41.1200645,,,
,9471,1394001742,,,,,,,-8.5217996,41.1106245,,,
,9472,1394001803,,,,,,,-8.5205198,41.1095426,,,
,9473,1394001735,,,,,,,-8.5219114,41.1106491,,,
,9474,1394056239,,,,,,,-8.5217765,41.1107429,,,
,9475,1394056226,,,,,,,-8.5236287,41.1197916,,,
,9476,3383715848,,,,,,,-8.5234543,41.1141731,,,
,9477,1394073588,,,,,,,-8.5576973,41.125988,,,
,9478,1394073619,,,,,,,-8.5571776,41.1263859,,,
,9479,1551004941,,,,,,,-8.5309805,41.1234456,,,
,9480,1394073622,,,,,,,-8.5577786,41.1260171,,,
,9481,1394073613,,,,,,,-8.5538115,41.1275126,,,
,9482,1394086703,,,,,,,-8.5617069,41.141085,,,
,9483,3531349750,traffic_signals,,signal,,,,-8.5616467,41.1409837,,,
,9484,1394086696,,,,,,,-8.5600108,41.1352658,,,
,9485,1327534419,,,,,,,-8.5562086,41.1413225,,,
,9486,1398197525,,,,,,,-8.6532618,41.2274839,,,
,9487,1398197521,,,,,,,-8.6529077,41.2273487,,,
,9488,1398197561,,,,,,,-8.6555547,41.2292295,,,
,9489,1398197556,,,,,,,-8.6551738,41.2289326,,,
,9490,1398201403,,,,,,,-8.6539679,41.2281066,,,
,9491,1398197531,,,,,,,-8.6551032,41.2289654,,,
,9492,1398201400,,,,,,,-8.6540604,41.2280775,,,
,9493,1398197540,,,,,,,-8.6534983,41.2276519,,,
,9494,1398197541,,,,,,,-8.6554989,41.229259,,,
,9495,1398197539,,,,,,,-8.6570813,41.2279421,,,
,9496,1398197567,,,,,,,-8.6532859,41.227613,,,
,9497,1398197555,,,,,,,-8.6535198,41.2277871,,,
Acesso LIPOR II,9498,1398197528,motorway_junction,,,,,,-8.6554775,41.2291077,,,
,9499,1398203810,,,,,,,-8.6516199,41.2207243,,,
,9500,1398203809,,,,,,,-8.6519205,41.2209401,,,
,9501,1398246222,,,,,,,-8.653337,41.182487,,,
,9502,1398246165,,,,,,,-8.6531426,41.1825143,,,
,9503,1398246162,,,,,,,-8.6442903,41.1750504,,,
,9504,1398246171,,,,,,,-8.6440081,41.1752355,,,
,9505,1398246204,,,,,,,-8.6434635,41.1755743,,,
,9506,422547991,,,,,,,-8.6421294,41.1707197,,,
,9507,2215508909,,,,,,,-8.6421935,41.1714943,,,
,9508,1398332909,,,,,,,-8.6452398,41.1744161,,,
,9509,1398332921,,,,,,,-8.6500118,41.1783147,,,
,9510,4633494674,,,,,,,-8.3063464,41.1952654,,,
,9511,3896080398,,,,,,,-8.3093479,41.195745,,,
,9512,297367328,,,,,,,-8.308016,41.195845,,,
,9513,297367337,,,,,,,-8.3062274,41.195071,,,
,9514,4633494641,,,,,,,-8.3101086,41.1994165,,,
,9515,4633494653,,,,,,,-8.3092494,41.1989653,,,
,9516,4633494665,,,,,,,-8.3076769,41.1979625,,,
,9517,1371976745,,,,,,,-8.31984,41.2103278,,,
,9518,1401035369,,,,,,,-8.318732,41.211954,,,
,9519,4401785436,,,,,,,-8.3187345,41.216717,,,
,9520,1401030873,,,,,,,-8.3376809,41.1923356,,,
,9521,1401035446,,,,,,,-8.3001395,41.2140773,,,
,9522,1401035445,,,,,,,-8.3000164,41.2140725,,,
,9523,1401036186,,,,,,,-8.2898691,41.2229384,,,
,9524,1401036169,,,,,,,-8.2897965,41.2226877,,,
,9525,1401035436,,,,,,,-8.2975347,41.2135991,,,
,9526,1401035447,,,,,,,-8.2979027,41.2140649,,,
,9527,1401036232,,,,,,,-8.2906295,41.2242644,,,
,9528,1401036229,,,,,,,-8.2905023,41.2241009,,,
,9529,1401033308,,,,,,,-8.3229108,41.2033195,,,
,9530,4365960462,,,,,,,-8.3229349,41.2032562,,,
,9531,5838216781,,,,,,,-8.3230714,41.2032099,,,
,9532,1075379320,,,,,,,-8.3272681,41.2029116,,,
,9533,1401036224,,,,,,,-8.29033,41.223892,,,
,9534,1401035272,,,,,,,-8.2968895,41.2103206,,,
,9535,1401035319,,,,,,,-8.2975444,41.2112856,,,
,9536,3836600750,,,,,,,-8.2983071,41.2140017,,,
,9537,3792002371,,,,,,,-8.3337146,41.2008514,,,
,9538,1370790992,,,,,,,-8.3339145,41.2008346,,,
,9539,5838216782,,,,,,,-8.3228474,41.2029848,,,
,9540,1401035250,,,,,,,-8.2964366,41.2099238,,,
,9541,1401035401,,,,,,,-8.2981188,41.2126579,,,
,9542,1401035425,,,,,,,-8.2974376,41.2132001,,,
,9543,2269400375,,,,,,,-8.2905988,41.2205458,,,
,9544,1370790869,,,,,,,-8.3302544,41.2015504,,,
,9545,3813068039,,,,,,,-8.3370129,41.1941019,,,
,9546,1401030804,,,,,,,-8.337675,41.1923761,,,
,9547,1428333290,,,,,,,-8.3210957,41.2244648,,,
,9548,1401036257,,,,,,,-8.3210413,41.224514,,,
,9549,1428333307,,,,,,,-8.321135,41.2246811,,,
,9550,1401036276,,,,,,,-8.3212351,41.2246835,,,
,9551,1428333295,,,,,,,-8.3213535,41.224569,,,
,9552,1401036255,,,,,,,-8.3213288,41.2245001,,,
,9553,1243124963,,,,,,,-8.3211337,41.2244498,,,
,9554,112641245,,,,,,,-8.622481,41.1779013,,,
,9555,1212391911,,,,,,,-8.3884746,41.1650912,,,
,9556,475049092,,,,,,,-8.6224207,41.1579761,,,
,9557,9489783032,crossing,,,,,,-8.6237596,41.1570385,,,
,9558,1417675673,traffic_signals,,signal,,,,-8.6238345,41.1570513,,,
,9559,1417680972,,,,,,,-8.627579,41.1558104,,,
,9560,3446699979,traffic_signals,,signal,,,,-8.6285578,41.1570493,,,
,9561,6806119227,,,,,,,-8.6274147,41.1556044,,,
,9562,5494274699,,,,,,,-8.6279861,41.1554895,,,
,9563,1417680971,,,,,,,-8.6278389,41.1555865,,,
,9564,1788787125,,,,,,,-8.6278019,41.1555391,,,
,9565,1417675671,traffic_signals,,signal,,,,-8.622756,41.1568656,,,
,9566,1417693658,,,,,,,-8.6208388,41.1558802,,,
,9567,5902247587,traffic_signals,,signal,,,,-8.6207801,41.1564112,,,
,9568,612107769,,,,,,,-8.3849387,41.1757108,,,
,9569,1417923749,,,,,,,-8.4303809,41.0891689,,,
,9570,275219801,,,,,,,-8.462731,41.182875,,,
,9571,1076616586,,,,,,,-8.4629933,41.1826374,,,
,9572,705534220,,,,,,,-8.3841799,41.0476035,,,
,9573,1417920653,,,,,,,-8.3847105,41.0475337,,,
,9574,4051230327,,,,,,,-8.3045988,41.1200822,,,
,9575,1417924263,,,,,,,-8.3040255,41.1356564,,,
,9576,7821128589,,,,,,,-8.2974704,41.1467832,,,
,9577,1417921754,,,,,,,-8.3251592,41.0607531,,,
,9578,1568208477,,,,,,,-8.3133185,41.0742855,,,
,9579,1417923733,,,,,,,-8.3068844,41.0881787,,,
,9580,8174203929,,,,,,,-8.3068325,41.0883927,,,
,9581,1374336987,,,,,,,-8.295455,41.1689016,,,
,9582,1417925156,,,,,,,-8.2885203,41.1712137,,,
,9583,1417925427,,,,,,,-8.3856848,41.1764958,,,
,9584,1417925383,,,,,,,-8.3855535,41.1762182,,,
,9585,1417925403,,,,,,,-8.3853977,41.1763347,,,
,9586,1417925426,,,,,,,-8.3854816,41.1764882,,,
,9587,1417925436,,,,,,,-8.3856301,41.1765105,,,
,9588,1417920765,,,,,,,-8.3761423,41.0480743,,,
,9589,1417920684,,,,,,,-8.3780002,41.0476886,,,
,9590,1417920423,,,,,,,-8.395324,41.0451132,,,
,9591,1417920429,,,,,,,-8.3958265,41.0452183,,,
,9592,920226270,,,,,,,-8.4735264,41.0781073,,,
,9593,1417925198,,,,,,,-8.4412037,41.1718439,,,
,9594,1563067747,,,,,,,-8.4454361,41.0630997,,,
,9595,1417921443,,,,,,,-8.4444521,41.0577092,,,
,9596,1417921675,,,,,,,-8.4113425,41.0596653,,,
,9597,1417921135,,,,,,,-8.409131,41.0539452,,,
,9598,1417923009,,,,,,,-8.4753324,41.0775458,,,
,9599,1417921746,,,,,,,-8.3252657,41.0606027,,,
,9600,2065730128,,,,,,,-8.3924216,41.13926,,,
,9601,1417921747,,,,,,,-8.325105,41.0606362,,,
,9602,2532256655,,,,,,,-8.395579,41.035089,,,
,9603,1417920421,,,,,,,-8.3950218,41.0450328,,,
,9604,1417920422,,,,,,,-8.395216,41.0450881,,,
,9605,1417923013,,,,,,,-8.4754664,41.0775437,,,
,9606,1417923022,,,,,,,-8.4754148,41.0776775,,,
,9607,1417921366,,,,,,,-8.4368432,41.0566766,,,
,9608,1417921250,,,,,,,-8.4355408,41.055183,,,
,9609,276939711,,,,,,,-8.4237898,41.0722923,,,
,9610,1417922017,,,,,,,-8.4259133,41.0648886,,,
,9611,1417920432,,,,,,,-8.3959663,41.0452483,,,
,9612,1417920435,,,,,,,-8.3961252,41.0452838,,,
,9613,1417920701,,,,,,,-8.3863319,41.0477573,,,
,9614,1417925644,,,,,,,-8.3073538,41.1819495,,,
,9615,1417925509,,,,,,,-8.317967,41.1795145,,,
,9616,1417925452,,,,,,,-8.3856881,41.1770127,,,
,9617,1417922062,,,,,,,-8.4468569,41.0659039,,,
,9618,1374289231,,,,,,,-8.325066,41.142868,,,
,9619,1417920669,,,,,,,-8.3857833,41.0476383,,,
,9620,1417920587,,,,,,,-8.3856515,41.0474058,,,
,9621,1417920569,,,,,,,-8.3854035,41.0473467,,,
,9622,1417920266,,,,,,,-8.4236029,41.0385803,,,
,9623,1561087654,,,,,,,-8.436329,41.0521289,,,
,9624,1821693639,,,,,,,-8.3957917,41.0446478,,,
,9625,1417920403,,,,,,,-8.3961629,41.0446155,,,
,9626,1417920655,,,,,,,-8.3856249,41.0475685,,,
,9627,1417920610,,,,,,,-8.3863665,41.0474462,,,
,9628,2425744492,,,,,,,-8.4452974,41.0643258,,,
,9629,2425744512,,,,,,,-8.4388115,41.0626728,,,
,9630,1417921682,,,,,,,-8.4319495,41.0596883,,,
,9631,3348352857,,,,,,,-8.465646,41.1058753,,,
,9632,1417923943,,,,,,,-8.4657035,41.1057562,,,
,9633,1417923952,,,,,,,-8.4656121,41.1058382,,,
,9634,3901213699,,,,,,,-8.3622297,41.0423194,,,
,9635,3901213700,,,,,,,-8.362427,41.0425126,,,
,9636,1821693643,,,,,,,-8.3959208,41.0443519,,,
,9637,1417920389,,,,,,,-8.3955708,41.0444199,,,
,9638,129792731,,,,,,,-8.632447,41.1527874,,,
,9639,129792735,,,,,,,-8.6326311,41.1525612,,,
,9640,3092543648,,,,,,,-8.6322,41.1536041,,,
,9641,1418798471,traffic_signals,,signal,,,,-8.6325684,41.1527709,,,
,9642,1418798469,,,,,,,-8.6328135,41.152688,,,
,9643,129792737,,,,,,,-8.6327321,41.1520394,,,
,9644,129789018,,,,,,,-8.6345618,41.1511466,,,
,9645,479183873,,,,,,,-8.6344234,41.1524621,,,
,9646,335691896,,,,,,,-8.6328921,41.1526593,,,
,9647,1418798465,traffic_signals,,signal,,,,-8.6325114,41.1526405,,,
,9648,3391599154,,,,,,,-8.6324411,41.1526395,,,
,9649,1418798464,,,,,,,-8.6322603,41.1526376,,,
,9650,1788786316,,,,,,,-8.6313575,41.1526165,,,
,9651,1240664767,,,,,,,-8.4547818,41.0645206,,,
,9652,276928892,,,,,,,-8.5226203,41.0958531,,,
,9653,1842028128,,,,,,,-8.5197847,41.0889121,,,
,9654,1842028127,,,,,,,-8.5197516,41.0888037,,,
,9655,276929328,,,,,,,-8.5237639,41.0977174,,,
,9656,276928886,,,,,,,-8.5233197,41.097239,,,
,9657,276928888,,,,,,,-8.5228474,41.0967446,,,
,9658,1419375687,,,,,,,-8.5228002,41.0968538,,,
,9659,1668809833,,,,,,,-8.5487543,41.0941029,,,
,9660,473177799,,,,,,,-8.4944747,41.0990755,,,
,9661,473177814,,,,,,,-8.5014841,41.0942771,,,
,9662,277312801,,,,,,,-8.5337341,41.088076,,,
,9663,1419374937,,,,,,,-8.5341389,41.0889863,,,
,9664,1419375014,,,,,,,-8.5349158,41.089779,,,
,9665,1419375152,,,,,,,-8.5360545,41.0904241,,,
,9666,277312805,,,,,,,-8.5348134,41.0895645,,,
,9667,1419375033,,,,,,,-8.5341076,41.0898531,,,
,9668,1419376836,,,,,,,-8.4586058,41.1060324,,,
,9669,1419376043,,,,,,,-8.454132,41.1040759,,,
,9670,1419373301,,,,,,,-8.4998138,41.069077,,,
,9671,276928839,,,,,,,-8.5319401,41.107026,,,
,9672,1419374259,,,,,,,-8.5106857,41.0829983,,,
,9673,4446487503,,,,,,,-8.4785229,41.0776895,,,
,9674,1419375242,,,,,,,-8.4899851,41.0908468,,,
,9675,1419375235,,,,,,,-8.4901623,41.0908141,,,
,9676,1419375585,,,,,,,-8.4976789,41.0937819,,,
,9677,1419375051,,,,,,,-8.5344306,41.0899872,,,
,9678,1419375267,,,,,,,-8.490141,41.0909181,,,
,9679,1419376862,,,,,,,-8.4586667,41.1061009,,,
,9680,4581729373,,,,,,,-8.458746,41.1060112,,,
,9681,1428333541,,,,,,,-8.3054388,41.2756128,,,
,9682,305962718,,,,,,,-8.3081758,41.279466,,,
,9683,1427905246,,,,,,,-8.3088293,41.2808194,,,
,9684,1427904618,,,,,,,-8.2963847,41.2552249,,,
,9685,1427904606,,,,,,,-8.2963847,41.2549062,,,
,9686,305962575,,,,,,,-8.2938094,41.2466954,,,
,9687,3092206212,,,,,,,-8.2993071,41.2324703,,,
,9688,3092216803,,,,,,,-8.2948172,41.2655718,,,
,9689,1427904690,,,,,,,-8.2946564,41.2625472,,,
,9690,3092216804,,,,,,,-8.2938803,41.2612722,,,
,9691,1427905032,,,,,,,-8.3246568,41.2720176,,,
,9692,1427905098,,,,,,,-8.3057092,41.2749287,,,
,9693,1229272972,,,,,,,-8.3054962,41.27454,,,
,9694,1427905159,,,,,,,-8.3053238,41.2753844,,,
,9695,1427905137,,,,,,,-8.3054165,41.2752609,,,
,9696,1427905135,,,,,,,-8.3055605,41.275096,,,
,9697,1427905148,,,,,,,-8.3056527,41.2751424,,,
,9698,1427905144,,,,,,,-8.3057092,41.2751424,,,
,9699,1427905133,,,,,,,-8.3058232,41.2750568,,,
,9700,1427905125,,,,,,,-8.3055388,41.2750143,,,
,9701,1744499664,,,,,,,-8.3073565,41.28041,,,
,9702,1427905238,,,,,,,-8.3074832,41.2802135,,,
,9703,3753664840,,,,,,,-8.3078305,41.2796322,,,
,9704,1427904995,,,,,,,-8.3232169,41.2719544,,,
,9705,3092235337,,,,,,,-8.3243148,41.2720353,,,
,9706,1631657514,,,,,,,-8.3284173,41.2719811,,,
,9707,1427904726,,,,,,,-8.2938439,41.2636426,,,
,9708,1427904701,,,,,,,-8.2944405,41.2631226,,,
,9709,1427904689,,,,,,,-8.2949404,41.2625344,,,
,9710,1427904702,,,,,,,-8.294315,41.2630964,,,
,9711,1427904713,,,,,,,-8.2938558,41.2635046,,,
,9712,1427904696,,,,,,,-8.2946718,41.262901,,,
,9713,3753142781,,,,,,,-8.2947536,41.2627028,,,
,9714,1427904682,,,,,,,-8.2951757,41.2623174,,,
,9715,1427904630,,,,,,,-8.3053839,41.2557228,,,
,9716,1427904706,,,,,,,-8.2946783,41.2632135,,,
,9717,1427904695,,,,,,,-8.2948141,41.2627643,,,
,9718,3753142782,,,,,,,-8.2944781,41.2630866,,,
,9719,1427905047,,,,,,,-8.3245952,41.2720503,,,
,9720,1427905097,,,,,,,-8.3277442,41.2751943,,,
,9721,1635069276,,,,,,,-8.3750872,41.274825,,,
,9722,1635069319,,,,,,,-8.3734098,41.2749757,,,
,9723,1428071902,,,,,,,-8.3732715,41.2750998,,,
,9724,1635071580,,,,,,,-8.3722292,41.2788491,,,
,9725,3664660860,,,,,,,-8.287038,41.2913966,,,
,9726,1428072012,,,,,,,-8.3008974,41.3206128,,,
,9727,1428072009,,,,,,,-8.301097,41.3204034,,,
,9728,1428071952,,,,,,,-8.3744533,41.2783255,,,
,9729,275988264,,,,,,,-8.3758603,41.2773341,,,
,9730,1428071765,,,,,,,-8.4402818,41.2544991,,,
,9731,1631656656,,,,,,,-8.4376414,41.2530149,,,
,9732,1428072010,,,,,,,-8.3007611,41.3204398,,,
,9733,667297338,,,,,,,-8.3004142,41.3204866,,,
,9734,1631656775,,,,,,,-8.4373016,41.2533257,,,
,9735,1428071789,,,,,,,-8.4399573,41.2547055,,,
,9736,823576489,,,,,,,-8.5347787,41.3953785,,,
,9737,1207205231,,,,,,,-8.534718,41.3954117,,,
,9738,1207205202,,,,,,,-8.5346966,41.3956133,,,
,9739,1207205176,,,,,,,-8.5347352,41.395645,,,
,9740,1207205167,,,,,,,-8.5350334,41.395418,,,
,9741,277308845,,,,,,,-8.7308172,41.3415354,,,
,9742,1428159144,,,,,,,-8.490553,41.2603686,,,
,9743,698502821,,,,,,,-8.4900442,41.2602916,,,
,9744,269588682,,,,,,,-8.4805587,41.2639012,,,
,9745,654058639,,,,,,,-8.4710523,41.2938496,,,
,9746,1147908850,,,,,,,-8.4710429,41.2941835,,,
,9747,1106125321,,,,,,,-8.4706014,41.3127982,,,
,9748,1428159072,,,,,,,-8.4817762,41.2587499,,,
,9749,1428159092,,,,,,,-8.4819492,41.2588426,,,
,9750,1823339865,traffic_signals,,signal,,,,-8.4832293,41.2594693,,,
,9751,1428161540,,,,,,,-8.7323923,41.3431176,,,
,9752,1428161510,,,,,,,-8.7338272,41.3420958,,,
,9753,5286108349,,,,,,,-8.4807991,41.2638546,,,
,9754,1428159252,,,,,,,-8.4809674,41.2636157,,,
,9755,1428159187,,,,,,,-8.4808158,41.2635604,,,
,9756,1428159257,,,,,,,-8.4806197,41.2637249,,,
,9757,1428159296,,,,,,,-8.4807601,41.2638493,,,
,9758,1428161470,,,,,,,-8.6814274,41.3382979,,,
,9759,1500682505,,,,,,,-8.6781745,41.3365555,,,
,9760,1428159180,,,,,,,-8.4809493,41.2634583,,,
,9761,914326972,,,,,,,-8.733931,41.3418602,,,
,9762,1191704532,,,,,,,-8.2825536,41.266643,,,
,9763,1229272406,crossing,,,,,,-8.2824306,41.266568,,,
,9764,1428249073,,,,,,,-8.2460769,41.2663158,,,
,9765,6113107967,,,,,,,-8.2502572,41.264048,,,
,9766,1229275910,,,,,,,-8.2709409,41.2639777,,,
,9767,1428248909,,,,,,,-8.2702143,41.2639318,,,
,9768,1615726099,,,,,,,-8.2578653,41.2463573,,,
,9769,1615726390,,,,,,,-8.2557031,41.2487428,,,
,9770,8272472161,,,,,,,-8.2556835,41.2488459,,,
,9771,1615726549,,,,,,,-8.2556486,41.2491217,,,
,9772,1243125149,,,,,,,-8.320745,41.2246959,,,
,9773,2426724707,,,,,,,-8.3142759,41.2271694,,,
,9774,8274599472,,,,,,,-8.3064555,41.2352151,,,
,9775,305962692,,,,,,,-8.3050942,41.2754147,,,
,9776,1631526636,,,,,,,-8.3241052,41.2349822,,,
,9777,1428333528,,,,,,,-8.3218716,41.243939,,,
,9778,1428333533,,,,,,,-8.3213645,41.2483863,,,
,9779,1428333574,motorway_junction,,,,,,-8.3070671,41.2765538,,,
,9780,1428333549,,,,,,,-8.3057193,41.2757299,,,
,9781,1427905245,motorway_junction,,,,,,-8.3122018,41.28012,,,
,9782,1428333659,,,,,,,-8.3090839,41.280966,,,
,9783,1428333655,,,,,,,-8.3088811,41.2807458,,,
,9784,1428333452,,,,,,,-8.3967162,41.2347831,,,
,9785,1428333757,,,,,,,-8.3107305,41.2821101,,,
,9786,1635061112,,,,,,,-8.3511726,41.2576893,,,
,9787,1635060725,,,,,,,-8.3497611,41.2567582,,,
,9788,5861200224,,,,,,,-8.3483372,41.2414821,,,
,9789,1427904561,,,,,,,-8.3086218,41.2379335,,,
,9790,1428333316,crossing,,,,,,-8.3214685,41.2247335,,,
,9791,1428333431,,,,,,,-8.3237142,41.2330443,,,
,9792,2426055397,,,,,,,-8.334743,41.227993,,,
